Geographic code,Geographic name,Geographic Type,"Geographic Name, province or territory","Geographic Code, province or territory",Global non-response rate,Data quality flag,Sex,Total (2016 Counts),Broad Age Groups: 0 to 14 (2016 Counts),Broad Age Groups: 15 to 64 (2016 Counts),Broad Age Groups: 65 years and over (2016 Counts),Broad Age Groups: 85 years and over (2016 Counts),Total (2011 Counts),Broad Age Groups: 0 to 14 (2011 Counts),Broad Age Groups: 15 to 64 (2011 Counts),Broad Age Groups: 65 years and over (2011 Counts),Broad Age Groups: 85 years and over (2011 Counts),Total (2006 Counts),Broad Age Groups: 0 to 14 (2006 Counts),Broad Age Groups: 15 to 64 (2006 Counts),Broad Age Groups: 65 years and over (2006 Counts),Broad Age Groups: 85 years and over (2006 Counts),Total (% Distribution 2016),Broad Age Groups: 0 to 14 (% Distribution 2016) ,Broad Age Groups: 15 to 64 (% Distribution 2016),Broad Age Groups: 65 years and over (% Distribution 2016),Broad Age Groups: 85 years and over (% Distribution 2016),Total (% Distribution 2011),Broad Age Groups: 0 to 14 (% Distribution 2011) ,Broad Age Groups: 15 to 64 (% Distribution 2011),Broad Age Groups: 65 years and over (% Distribution 2011),Broad Age Groups: 85 years and over (% Distribution 2011),Total (% Distribution 2006),Broad Age Groups: 0 to 14 (% Distribution 2006) ,Broad Age Groups: 15 to 64 (% Distribution 2006),Broad Age Groups: 65 years and over (% Distribution 2006),Broad Age Groups: 85 years and over (% Distribution 2006),Total (Percent Change 2011 to 2016),Broad Age Groups: 0 to 14 (Percent Change 2011 to 2016),Broad Age Groups: 15 to 64 (Percent Change 2011 to 2016),Broad Age Groups: 65 years and over (Percent Change 2011 to 2016),Broad Age Groups: 85 years and over (Percent Change 2011 to 2016),Total (Percent Change 2006 to 2016),Broad Age Groups: 0 to 14 (Percent Change 2006 to 2016),Broad Age Groups: 15 to 64 (Percent Change 2006 to 2016),Broad Age Groups: 65 years and over (Percent Change 2006 to 2016),Broad Age Groups: 85 years and over (Percent Change 2006 to 2016)
3553,Greater Sudbury,Census division,Ontario,35,4.1,00000,Both sexes,161650,25100,106875,29675,3835,160375,25010,109575,25790,2975,157910,26580,107850,23485,2285,100,15.5,66.1,18.4,2.4,100,15.6,68.3,16.1,1.9,100,16.8,68.3,14.9,1.4,0.8,0.4,-2.5,15.1,28.9,2.4,-5.6,-0.9,26.4,67.8
3553,Greater Sudbury,Census division,Ontario,35,4.1,00000,Male,79010,12880,52865,13260,1285,78280,12810,54145,11320,975,76715,13590,52905,10220,745,100,16.3,66.9,16.8,1.6,100,16.4,69.2,14.5,1.2,100,17.7,69,13.3,1,0.9,0.5,-2.4,17.1,31.8,3,-5.2,-0.1,29.7,72.5
3553,Greater Sudbury,Census division,Ontario,35,4.1,00000,Female,82640,12215,54005,16410,2550,82100,12195,55430,14470,2000,81195,12990,54940,13265,1535,100,14.8,65.3,19.9,3.1,100,14.9,67.5,17.6,2.4,100,16,67.7,16.3,1.9,0.7,0.2,-2.6,13.4,27.5,1.8,-6,-1.7,23.7,66.1
3554,Timiskaming,District,Ontario,35,5.0,00000,Both sexes,32250,4915,20335,7005,805,32635,4995,21370,6275,765,33280,5300,21965,6020,670,100,15.2,63.1,21.7,2.5,100,15.3,65.5,19.2,2.3,100,15.9,66,18.1,2,-1.2,-1.6,-4.8,11.6,5.2,-3.1,-7.3,-7.4,16.4,20.1
3554,Timiskaming,District,Ontario,35,5.0,00000,Male,15985,2470,10205,3310,265,16115,2540,10720,2850,220,16440,2810,10910,2720,195,100,15.5,63.8,20.7,1.7,100,15.8,66.5,17.7,1.4,100,17.1,66.4,16.5,1.2,-0.8,-2.8,-4.8,16.1,20.5,-2.8,-12.1,-6.5,21.7,35.9
3554,Timiskaming,District,Ontario,35,5.0,00000,Female,16265,2440,10130,3690,545,16520,2450,10645,3425,540,16845,2490,11055,3295,475,100,15,62.3,22.7,3.4,100,14.8,64.4,20.7,3.3,100,14.8,65.6,19.6,2.8,-1.5,-0.4,-4.8,7.7,0.9,-3.4,-2,-8.4,12,14.7
3556,Cochrane,District,Ontario,35,5.1,00000,Both sexes,79680,13530,52465,13690,1530,81125,13815,55000,12305,1355,82500,14995,56205,11300,1105,100,17,65.8,17.2,1.9,100,17,67.8,15.2,1.7,100,18.2,68.1,13.7,1.3,-1.8,-2.1,-4.6,11.3,12.9,-3.4,-9.8,-6.7,21.2,38.5
3556,Cochrane,District,Ontario,35,5.1,00000,Male,39570,6865,26355,6350,545,40340,7095,27625,5625,425,40980,7655,28350,4985,345,100,17.3,66.6,16,1.4,100,17.6,68.5,13.9,1.1,100,18.7,69.2,12.2,0.8,-1.9,-3.2,-4.6,12.9,28.2,-3.4,-10.3,-7,27.4,58
3556,Cochrane,District,Ontario,35,5.1,00000,Female,40115,6665,26105,7335,985,40780,6725,27375,6680,930,41520,7345,27860,6315,765,100,16.6,65.1,18.3,2.5,100,16.5,67.1,16.4,2.3,100,17.7,67.1,15.2,1.8,-1.6,-0.9,-4.6,9.8,5.9,-3.4,-9.3,-6.3,16.2,28.8
3557,Algoma,District,Ontario,35,4.8,20000,Both sexes,114095,16025,71165,26905,3410,115870,16290,75535,24040,2675,117465,17825,77335,22300,2115,100,14,62.4,23.6,3,100,14.1,65.2,20.7,2.3,100,15.2,65.8,19,1.8,-1.5,-1.6,-5.8,11.9,27.5,-2.9,-10.1,-8,20.7,61.2
3557,Algoma,District,Ontario,35,4.8,20000,Male,55805,8240,35050,12515,1250,56405,8405,36970,11025,915,57185,9255,37650,10280,665,100,14.8,62.8,22.4,2.2,100,14.9,65.5,19.5,1.6,100,16.2,65.8,18,1.2,-1.1,-2,-5.2,13.5,36.6,-2.4,-11,-6.9,21.7,88
3557,Algoma,District,Ontario,35,4.8,20000,Female,58285,7790,36105,14390,2160,59465,7890,38565,13015,1765,60275,8570,39690,12015,1445,100,13.4,61.9,24.7,3.7,100,13.3,64.9,21.9,3,100,14.2,65.8,19.9,2.4,-2,-1.3,-6.4,10.6,22.4,-3.3,-9.1,-9,19.8,49.5
3558,Thunder Bay,District,Ontario,35,5.3,00000,Both sexes,146045,21850,95930,28270,3950,146055,22140,99555,24365,3465,149065,25060,101390,22615,2710,100,15,65.7,19.4,2.7,100,15.2,68.2,16.7,2.4,100,16.8,68,15.2,1.8,0,-1.3,-3.6,16,14,-2,-12.8,-5.4,25,45.8
3558,Thunder Bay,District,Ontario,35,5.3,00000,Male,72320,11330,47935,13055,1380,71840,11330,49525,10985,1115,73305,12825,50495,9980,800,100,15.7,66.3,18.1,1.9,100,15.8,68.9,15.3,1.6,100,17.5,68.9,13.6,1.1,0.7,0,-3.2,18.8,23.8,-1.3,-11.7,-5.1,30.8,72.5
3558,Thunder Bay,District,Ontario,35,5.3,00000,Female,73725,10520,47990,15215,2570,74220,10815,50035,13375,2350,75755,12230,50895,12635,1905,100,14.3,65.1,20.6,3.5,100,14.6,67.4,18,3.2,100,16.1,67.2,16.7,2.5,-0.7,-2.7,-4.1,13.8,9.4,-2.7,-14,-5.7,20.4,34.9
